smiles	score_DTI
OC(COCC(O)(c1ccco1)c1ncco1)c1ccccc1C(F)(F)F	0.001594
CCS(=O)(=O)CCC1CCC2CCC1(C1(OC(=O)c3nccs3)CC1C1CCC1)C2	0.000405
CC(NCCO)C12CC3CC(CC(C3)C1N[C@@H](CO)C(=O)O)C2	0.024728
CCNC(C)C(C)N(CC)CCOc1ccccc1OC	0.000003
CC(C)C1CC1c1ccc(C#N)cc1	0.000441
Cc1ccc(CC(C2CCC2)C2CC2)c(-c2cn[nH]c2)c1F	0.000388
NC(=O)NCC1CCOCC1c1ccccc1C(F)(F)F	0.000000
COc1ccc(Cl)c(C[C@H](CO)Nc2cccc(C(F)(F)F)c2)c1	0.000036
CNC1(C2CC2)OCCCC1c1cccc(Cl)c1	0.000058
CCC(=Cc1cccc2oc3ccccc3c12)C1CCCC2CCCCC21	0.283333
Oc1cccc(C2(O)CCC3CC[C@H]3C2)c1	0.000007
N#Cc1cccc(Br)c1O	0.000001
CCS(=O)(=O)CCC1C2CC3CC1C(C(F)(F)F)C(C2)C3OC(F)F	0.012867
Cc1cc(N[C@H](C)C(=O)O)cc(C2CC2C2OCOC2N(C)C)c1	0.000000
CC1(N2CCC(C(N)=O)CC2)CC1	0.000001
CS(=O)(=O)Cc1cccn2c1nc1ccc(-c3cc(-c4cc(=N)[nH]c(=O)[nH]4)cnn3)cc12	0.000077
CNS(=O)(=O)c1cc(OC[C@H](C)N)nc(OC(=O)N(C)C)c1	0.005997
CCC1(C2CNCCN2)C2CCC1(C(C)C)CC2CS(C)(=O)=O	0.999919
CCNC(CO)c1cccc2c1oc1c(C[C@H](NC3CC3C)C(=O)O)cccc12	0.000499
CCC(=Cc1ccoc1)c1cccc2ccccc12	0.000207
CCNCC(O)C1C2CCN(C2)CC1NCC	0.002524
C[C@H](N)C(=O)Oc1ccoc1C1(c2cccc(Br)c2)CCCSC1	0.000195
N#Cc1ccc(C2CC2OC(N)=O)cc1	0.000797
O=C(O)C1(C2CCC3(CCCCCC3)C2)CCCCC1	0.990671
CC(Cc1ccccc1Cl)CC1CCCCC1(OC(=O)[C@H](C)N)c1cccc2ccsc12	0.064449
CNC(=O)COC(=O)C1(c2ccccc2S(N)(=O)=O)COCO1	0.007133
CCNC(C)c1ccccc1NC(=O)O	0.000004
O=C(O)Nc1cc(-c2cncs2)c2ccsc2c1C1CCC1	0.000078
c1cnnc(C2(c3ccn4c(c3)nc3ccccc34)CCCCC2)c1	0.199677
CC(=O)C(C)c1ccc(-c2ccsc2)o1	0.002999
C[C@H](N)C(O)c1[nH]c(=O)[nH]c(=O)c1C1CCCOC1	0.460015
CC1(c2cccc3cccnc23)CC1NS(N)(=O)=O	0.000005
CCN(CCO)C1CCCC1C1C2CCCC(C2)C1C1COCCN1	0.000001
CS(=O)(=O)CC[C@@H](CO)OC1CCC2CC1CC2c1ccc(C(F)(F)F)cc1	0.006621
CC(C)(C)CC(CC1CC2CCCC1C2)C1CNCCN1	0.009592
CC(CN)(c1cccc2nc3cccnc3n12)N(CCO)CCc1ccccc1C(F)(F)F	0.008117
CN(C)CC(O)C1CCCCC1	0.000038
CCC1CC1C(C)S(=O)(=O)CCC(Nc1cc(O)ccn1)c1cccc(-c2cc(=O)[nH]c(=O)[nH]2)c1	0.014627
O=C(O)c1cc(-c2cccnc2)c(-c2cccc(Cl)c2)cc1-c1cc2ncncc2cc1-c1ccccc1O	0.096731
COc1c(-c2ccncn2)ccc(Br)c1-c1cnc2ccc(CN(C)C(N)=O)cc2c1	0.000034
O=C(O)[C@H](CO)Nc1cc(CC(O)CO)cs1	0.000068
Cc1sccc1C1(N(C)C(N)=O)CC2CC(N=c3cc[nH]c(=O)[nH]3)CC2C1	0.006607
CCOCC(N)C1CCC(C2OCCO2)C1	0.226269
c1cc(C2(c3ccncn3)CC2)c2cnccc2c1	0.288726
CC(N)C1CCC(C2COCO2)C1	0.000079
CCNC1COCC1c1ccncc1	0.000000
CC(CO)COC(=O)N(CCO)C1C[C@@H]2C(c3nccs3)CCCC12	0.036000
OCC1CCCC(C2CC2c2ncc3ccccc3n2)C1	0.000008
CS(=O)(=O)CSc1c(C(O)(F)F)c(CC(=O)O)cc2cncnc12	0.001467
CC(O)(COCC(N)=O)C1CCCCS1	0.000127
CN(C)Cc1ncccc1-c1cccc2oc(=O)c3c(C4COCCO4)c(CO)ccc3c(=O)c12	0.019724
CCNC(=O)c1cccc2ncc(C3CNC(CN(C)C(=O)O)(C(C)C4CC4)CN3)cc12	0.000000
COC(=O)c1cc(-c2ccnc3ccc(C(O)CN)cc23)c(S(N)(=O)=O)c2ccoc12	0.000006
CC(C#N)(C(N)=O)C(O)c1cccc(Cl)c1	0.000304
c1ccc(-c2scnc2-c2cscn2)c(-c2ccoc2)c1	0.000004
Fc1ccc(C(F)(F)F)c(Br)c1	0.000466
CCC(C1CCCC2(CCCC2c2ccccc2)CC1)C(C)OC[C@@H](C)O	0.000000
CNC(=O)C1CCCCC1C(O)C1CC1	0.000005
COc1ccccc1C1CCN(C(C)Cc2ccccc2Cl)CC1	0.000000
COc1cccc(CCC(O)C(F)(F)F)c1C(CO)(CO)Oc1cc(O)ccn1	0.086563
CC(Cc1ccc2occc2c1)Cc1cccc2c(=O)oc3ccccc3c(=O)c12	0.501707
CCS(=O)(=O)C(C)(OC(=O)[C@H](C)N)c1ccc2ccccc2n1	0.000158
c1ccc(C2CN(c3ncncn3)CCO2)cc1	0.000022
CCOC(=O)C1CNC(c2cncc(N)n2)CN1	0.000525
CCS(=O)(=O)CCC(C)C(O)c1cocn1	0.009550
NCc1c(-c2cc(=O)[nH]c(=O)[nH]2)ccc(O)c1C1CCCCC1	0.893841
COC(=O)C1COCC(C2CC2)C1OC(=O)[C@@H](N)CCN	0.001191
Cc1occc1C1CNCCN1	0.000000
CC(=O)OC1(c2cc(N)ccn2)OCCCC1NS(N)(=O)=O	0.000047
NCC(COC1COCCO1)c1cccnc1	0.081127
CC(=O)C(C1=NC2=NC(N)=NC2=N1)c1cnc2ccccc2n1	0.223649
CCS(=O)(=O)C(C)c1cc(-c2cc[nH]n2)cn2c1nc1cccc(-c3cc(=O)[nH]c(=O)[nH]3)c12	0.859383
Cc1ccc(-c2cccc3nc4cc(-c5cccc(C(C)N)c5CN)cnc4n23)s1	0.000256
NC(=O)c1ccc(O)c(C2C[C@@H](O)CCC[C@@H]2O)c1	0.000000
Clc1ccccc1-c1cccc2ncc(C3COCCO3)nc12	0.000003
NC1CC(O)(C2CNCCN2)CCC1c1ccccc1C(F)(F)F	0.037180
CCCC(C)c1ccnc(C2CCC(CO)CC2)c1	0.000000
C[C@@H](O)COc1ccccc1N[C@H](C)C(=O)O	0.000012
CNCc1cccc(C2(C3CC3OC(=O)c3c[nH]c(=O)[nH]c3=O)CCOC2)c1	0.038146
C[C@@H](CO)Nc1ccnc(-c2cccc(Cl)c2)c1	0.850168
CCS(=O)(=O)CCC1COCC(C23CC4CC(CC(C4)C2)C3)O1	0.127492
CCC(CC)OCC(O)(CO)c1ccnc(S(N)(=O)=O)n1	0.000000
CC(CO)c1[nH]c(=O)[nH]c(=N)c1-c1ccc2oc(=O)c3cc(NC(N)=O)cc(Br)c3c(=O)c2c1	0.979503
c1nc(C2CCC2C2=NC3=NC(C4CCCCO4)=NC3=N2)cs1	0.000494
CC(CCc1ccco1)Cc1cc(C(C)N)ncn1	0.000000
CCCC(CO)C1CCCC(N)C1	0.000004
CN(CCOC1CNCCN1)c1ccc(C(=O)O)cc1	0.000006
C[C@H](N)C(=O)Oc1cocc1-c1ccc(C(N)CO)c(C(F)(F)F)c1	0.002142
CC(N)C1CC(CC(=O)O)C1O[C@@H](C)COc1cccnc1	0.000074
CCc1cc(C2COCCO2)cc2cc(F)sc12	0.000000
CNS(=O)(=O)NCC(O)C(C)C1(OC(=O)c2cccc(C3CCC3)c2)CC1	0.000045
CNS(=O)(=O)c1ccc(Br)c(C2(C)CC2)c1	0.000643
CSc1ccccc1C1(OCC(O)CO)CC1	0.006807
c1cc(-c2cc3cncnc3cc2C2CCC2)ncn1	0.001176
O=C(O)CCC1CC(CCC2CC2)C1C1CCC(c2cc[nH]n2)C1	0.000000
CSc1nc(SC)c(C(F)(F)F)nc1-c1cnccc1O	0.995205
c1ccc(-c2cncc(-c3cccc4ncccc34)n2)cc1	0.000001
CC(NCC(O)C1CCC1C)c1ccc(CN)cc1	0.004264
CCOC(c1cccc(S(N)(=O)=O)c1)[C@@H](C)O	0.000063
COC(=O)c1nc(C2CCCCC23CCCC3)co1	0.000017
Brc1ccc(COc2cnc3ccc(-c4cnccn4)cc3n2)cc1	0.000078
CS(=O)C1(c2ccccc2C(N)=O)C[C@H](O)CCC[C@H]1O	0.000041
NS(=O)(=O)Nc1nc2ccccc2nc1C1CCCO1	0.001501
CN(CC12CCCC(CC1CN)C2)C(N)=O	0.034754
NC(CO)C1CCCC1c1ccccn1	0.000002
N=c1[nH]c(=O)[nH]cc1C1CNC1C[C@@H](N)CO	0.000383
CC(Oc1ccc2ncccc2c1)c1cccc(CN)c1	0.000009
OC[C@@H](O)Cc1cc(C2CCCC(c3ccccc3OCc3cncnc3)C2)ccc1O	0.091351
N[C@H](CCNc1cc(O)ccc1-c1ccccc1-c1cnccn1)C(=O)O	0.000001
Clc1ccc(-c2cnccc2N2CCCCC2)cc1	0.008582
N=c1[nH]c(=O)[nH]cc1NS(=O)(=O)c1ccc(C(F)(F)F)cn1	0.000462
CCC(=O)NC1(C(O)C(C)O)CCCC1	0.000029
CC=Cc1ccc(C(=O)Nc2cccnc2)c(-c2ccncc2)c1	0.990639
Cc1sccc1-c1occc1-c1ccccc1C(F)(F)F	0.000000
NC(=O)CC(O)Cc1ccnc(-c2ocnc2NC(N)=O)n1	0.003456
c1ncnc(-c2ccc(C3CCCC34CCCCCC4)nc2)n1	0.000024
C[C@@H](N)COC1CCC2CC(C(C)(O)CO)CC21	0.991937
C[C@H](N)C(O)C1OCCOC1N(C)C(N)=O	0.000067
NC(=O)CN(Cc1coc(C(F)F)c1)S(=O)(=O)c1cccs1	0.000021
CCCCC1(N(C2CCCC2)[C@H](C)CO)SCSC1C(C)C	0.000720
N[C@@H](CO)CC[C@@H](NC1CCC1)C(=O)Oc1ccnnc1	0.655733
CCNC(CO)CCC1CC1C1CCCCC1COc1cc(=N)[nH]c(=O)[nH]1	0.996542
CNc1c(C(=O)OC)cccc1C1CC2CCC1C2	0.000081
NCc1ccc(-c2ccncc2)cc1-c1cccnc1	0.001874
N#Cc1ccc2c(N3CCNCC3)nccc2c1	0.000000
OCC1CC1c1cc2c(-c3cn[nH]c3)ccc(F)c2cn1	0.000000
CN(C)C1C[C@@H](O)CCC(c2cc3cccc(C=CCCc4ccccc4C(F)(F)F)c3s2)[C@@H]1O	0.689773
FC(F)Oc1ccnc(C(F)F)c1	0.004439
CCCCc1cc(C(N)=O)cc(C2(NCC)CCN2)c1	0.000000
Cc1cccc2nc3ccc(C4CC(C)C4)nc3n12	0.000012
OCC(O)CC12CC3CC(C1)C(O)C(C3)C2	0.396588
NCCOC(CN)c1cnc2c(-c3cnccn3)cccc2n1	0.000008
CCNC(=O)Cc1cc(C2CCCC(N)(C3CC(C)C3)C2)cs1	0.000017
N=c1[nH]c(=O)[nH]cc1-c1cc(C(F)(F)F)cs1	0.001968
Cc1sccc1C1CCCC(N)(C(CN)(CCN)Oc2nccs2)C1	0.000005
CCSc1ncnc(NC(=O)N(C)C)n1	0.645389
Cc1cc(Nc2ccncc2-c2cc(F)cc(Cl)c2)co1	0.000006
CCC=C(c1cccc2c1sc1ccccc12)C1CCCCCC12CCCC2	0.000001
CC1CC(c2cccc3nccc(Cc4occc4OC(=O)[C@H](N)CO)c23)C1	0.017855
NC(=O)C1CCC(N)C(C2CCCC2)C1	0.000527
NC(=O)C(c1cscc1C(F)(F)F)C(CC1CC1)C[C@H](O)CO	0.001348
OCC1CCCC(C2CCC2)(C(O)(F)F)C1	0.000253
CC(CCCc1ccc2nc3ccccn3c2n1)(NCCO)C1CCCCC1N	0.001765
NCC([C@H](N)C(=O)O)C1(c2ccccc2)CCCC1	0.000000
O=C(O)[C@H](CO)NC1CCC(C2CCCC(O)C2)C1	0.000968
CN(CC(N(C)C)C1(CS(C)(=O)=O)OCCOC1C(F)F)C(=O)O	0.961473
CCC(O)c1cnc2ccc(C3CCCCC3)cc2n1	0.000001
CC(C)(Cc1ccc(NCc2ccccc2)cc1)c1ccoc1	0.000332
C[C@H](O)C(O)CC(C)(CC1=NC2=NC(c3ccncc3)=NC2=N1)c1ccccc1	0.823394
CN(C)S(=O)(=O)C1=CC(c2cscn2)CCC1	0.697067
C[C@H](O)C(O)c1cc2c(=O)c3ccccc3c(=O)oc2c(-c2cccs2)c1N(C)C	0.226392
NC(=O)CC(CO)C(COc1ccc2c(c1)nc1ccccn12)Oc1cnccn1	0.043013
CCNC(C)C1CC2CC(OC(=O)[C@@H](C)N)CC2C1C#N	0.017492
CCCOC(CCC)S(=O)(=O)C(C)c1cc2ccccc2o1	0.000000
C[C@H](N)C(O)C1CC[C@@H]2C(C1)CC2(CS(=O)c1cnccn1)N[C@@H](CO)C(=O)O	0.000242
Cc1oc(C2=NC3=NC=NC3=N2)cc1C1CCC1C	0.999995
CC(C(=O)OC1=NC2=NC=NC2=N1)C1(C2CNCCN2)CCCCC1	0.950900
CN(C)c1ncnc2cccc(-c3cccs3)c12	0.242944
c1ccc(OCc2nc(-c3cccs3)c3ccccc3n2)cc1	0.000000
NC(=O)CN(C(N)=O)C1CCC(C(F)(F)F)CN1	0.006788
NC(=O)CCC1CC(c2cnc(S(N)(=O)=O)cn2)CO1	0.000021
CC(c1cccc2sccc12)N(CCOC1CC1CN(C)C(N)=O)CCc1cncnc1	0.000012
CCC(Cc1csc(C)c1)Oc1ccccc1COc1ccccc1	0.000122
OCCC(O)(c1cc[nH]n1)C1SCSC1c1ccccn1	0.000029
CNS(=O)(=O)c1cc(-c2cn[nH]c2)nc(C2CC(C)C2c2cccc(OC)c2)c1	0.000000
CC(C(N)=O)C1CC2CCC(CC(N)=O)N1C2	0.320348
NCCN(c1cscn1)c1ncc(Cl)nc1-c1ccccn1	0.017061
C=Cc1cnccc1C1CCC1	0.000000
CN(Cc1ccc2c(sc3ccccc32)c1C(OC1CC1)C(O)COc1cccnc1)C(=O)O	0.000000
CS(=O)(=O)CNC1CCC(c2c[nH]c(=O)[nH]c2=N)CC1	0.042522
CN(C)CC1CCC2CC(c3ccccn3)C1C2	0.010248
CC(c1nccs1)S(=O)C1CCCCS1	0.000000
C[C@@H](O)COc1cccc(-c2ccnc3ccccc23)c1S(=O)(=O)NS(C)=O	0.906643
CNC(=O)NC(C)CC(C)(OC(=O)[C@@H](C)N)C1C2CC3CC1CC(C2)C3c1cccc(CN)c1	0.386358
NCC(CO)C1CC2CCC(C3CCCNC3)N1C2	0.529000
CCNC(C(N)=O)(c1cccnc1)C(C)CO	0.870431
CCNC(=O)C(Oc1cnccn1)c1cnco1	0.001054
CCC(C)c1ccccc1OC(CS(C)(=O)=O)(C(=O)NC)[C@@H](N)C(=O)O	0.000025
CC(C)CC1CC(c2cnccn2)C1	0.476601
O=C(O)c1ccccc1C(CO)C(O)C1C[C@H](O)CC[C@@H](O)C1	0.000000
CC(C(N)=O)c1cnc(O)s1	0.031932
CCC1(c2oc(CO)nc2-c2ccsc2C)CC1	0.000003
CCC(O)(c1cnc(S(=O)(=O)NC)cc1N)C1CCC2CCCC21	0.000000
O=C(O)Cc1nnccc1-c1cnccn1	0.000157
CNCC1CCCNC1OCC1CCCC(N)C1	0.007662
CCC(C)(C1COCCO1)C1(C(=O)NC(C)c2ncco2)CC2CCN(C2)C1	0.036705
FC(F)(F)c1cccc(-c2nccnc2Br)c1	0.000377
NC(=O)c1cc(C(F)(F)F)ccc1-c1ccc2c(nc3ccccn32)c1C1CCC1	0.000192
CCCC(C)C1CC(N(C)C)C(c2csc(C(F)(F)F)c2)C2CC[C@H]12	0.000034
CC1(C[C@@H](N)C(=O)OC2CCCCC2O)CCC1	0.013280
CC=Cc1cc(-c2ccc(S(N)(=O)=O)cc2)c2c(=O)oc3cccc(NC(=O)O)c3c(=O)c2c1	0.001985
CC1CC(C2CC(C[C@@H](N)C(=O)O)CCC23CCCC3)C1	0.000002
CNC(=O)NC(=O)NC(C)C1CCCC1c1cccnc1	0.024709
N#Cc1cc(C(F)(F)F)ccc1-c1cccnc1	0.000129
COc1cc(-c2cc(=O)[nH]c(=O)[nH]2)cc(C2CCCC(O)C2c2cccc(OC)c2-c2cnccc2O)c1	0.083026
FC(F)c1ccccc1OCc1ccncc1	0.000000
CCC(=O)N(c1ccc2oc(=O)c3ccccc3c(=O)c2c1)C(C)S(=O)(=O)CC	0.765037
CCO[C@@H]1CCC[C@@H](O)C(C[C@H](N)C(=O)O)C1	0.000027
CCSc1c(C2SCCS2)ccc2ncccc12	0.000007
N=c1[nH]c(=O)[nH]cc1C1CC1c1cnccn1	0.008836
CCc1cccnc1C(O)(C1CCCC1)[C@@H](N)C(=O)O	0.000000
COc1cccc2oc(=O)c3cc(-c4cnccn4)ccc3c(=O)c12	0.000001
N[C@H](C(=O)O)C(O)c1cc(C2CCSCC2)c(C(F)F)cc1C(F)(F)F	0.000000
CC=C(c1cccc2ccoc12)c1cc(C(F)F)cc2c(=O)oc3ccccc3c(=O)c12	0.000558
CCS(=O)(=O)CC(c1ccc(C(N)CNCc2cc(N)ccn2)cc1)c1ccsc1	0.000000
CCCOc1cc(SC)co1	0.000392
Cc1occc1-c1c(-c2ccsc2)csc1NCC[C@H](N)C(=O)O	0.001663
NC(=O)N(CC1(Nc2cccc3ncccc23)CCCCC1c1cccnc1)c1ccccc1	0.000002
CC(O)C1(Cc2cccc3cncnc23)CCC1C(O)C(CO)OC1CCOC1	0.022147
CNC(=O)c1cc(-c2cocn2)ccn1	0.000001
Clc1c(-c2ccc3nc4cccnc4n3c2)cccc1C1COCCN1	0.006662
FC(F)(F)c1cc2c(-c3ccnnc3)cccc2cn1	0.000006
C[C@@H](CO)NC1CC1OC(=O)c1cocc1C(O)(F)F	0.006061
CC1(C2CC2(C)C2CCCN(c3cn[nH]c3)CC2)CC1	0.001005
NS(=O)(=O)c1cccc(SCCc2ccccc2CO)c1	0.000068
CCCC(C)c1cnc(C2(C(C)S(=O)(=O)CC)CC3CCCC[C@@H]32)cc1N	0.168428
Nc1ccc2ccc(-c3cccc(Br)c3)cc2n1	0.140044
CCC(C)C1CCCC12CCCCC(C1CCCC(OC(N)=O)C1N)C2	0.025067
C[C@H](CO)NC1C[C@@H]2CCC(C3CCCC3)CC12	0.000351
CCCCc1cc(CS(C)(=O)=O)c(C(CO)CCN(C)C(N)=O)cc1OC	0.003822
O=C(NC1CCCC(OCC(O)CO)C1)OC1CC1	0.000000
O[C@H]1CC(C2CC2)C[C@H](O)C(c2cnc3ccccc3c2)C1	0.003297
CN(Cc1ccccc1)S(=O)(=O)c1cnccn1	0.000015
COC(=O)C1CCC2(c3ccc4c(NC(N)=O)ncnc4c3)CC[C@H]2C1	0.000000
OCC(O)C(O)C1CC2CCCC(CO)[C@@H]21	0.000142
NC=C(c1cccnc1)C12CCCC(CC1)C2	0.531663
CCCOc1cnc(C(O)(c2ccnnc2)[C@@H](C)Nc2cc(=O)[nH]c(=O)[nH]2)s1	0.681919
CCC(=O)c1ccncc1-c1cccc(CC(C)C)n1	0.000324
COC(=O)c1cccc(-c2cc(Cl)ccc2C(O)C2CCCCC2)n1	0.000000
NCCOC1CCC(NS(N)(=O)=O)C(N)C1	0.653645
CC(=O)OC1CC(OC(=O)CC#N)CCC1NC(=O)N(C)C	0.992692
NC(=O)Oc1ccc(-c2cc(N)ccn2)o1	0.000327
CC(C)CC1(OC(=O)N(C)C)CN(c2ccccc2)C1	0.000000
CCOC(=O)N(C)Cc1cccc2c(OC)ccnc12	0.042288
NC(=O)Cc1cc(Cl)cc(C(O)CCOC2CC3CCC2C3)c1	0.081703
O=C(O)[C@H](CC1CCCC1)NC1CN(C2C3CCC2CC3)CCN1	0.172845
CC(=O)Oc1cscc1Cl	0.923152
CC1CC1C(O)(CNc1ccccn1)C1C2CC3CC(C2)C(NCc2ccccc2)C1C3	0.005872
CC(C)(C)N(C(=O)O)C(c1cccnc1)[C@H](N)C(=O)O	0.574173
N[C@H](C(=O)O)C(O)C1C2CCCC(C2)C1(CCC(=O)O)N1CCCCC(C2CC2)C1	0.000015
CNCc1cc2cccnc2c(CCN)c1Cc1ccco1	0.000000
CCNC(CO)c1cc(OC(C)=O)cnc1C(=O)O	0.269218
Cc1ccoc1Cc1ccc2nc(OC(N)=O)ccc2c1	0.000955
Nc1cc(Oc2cc3cccnc3cc2S(N)(=O)=O)ccn1	0.034119
C[C@H](N)COc1ccsc1N	0.000000
COc1ccccc1C(N)c1ccccc1COC(=O)C1CCC1	0.000000
FC(F)(F)c1ccccc1Nc1ccc2c(-c3ncccn3)cccc2n1	0.000014
CC(OCCc1cnco1)c1cccc(O)c1	0.000000
CCC1CC(C(O)CN)C1C(C)(OC[C@@H](N)C(=O)O)S(=O)(=O)CC	0.000012
N[C@@H](COC[C@H](N)C(=O)Oc1cc(OC(F)F)ccn1)C(=O)O	0.905453
Nc1ccnc(OCCC(O)(CO)C2CNCCCC2C2CCC(N)C(C(F)(F)F)C2)c1	0.017130
CCN(C1CCCCC1)C1CCCC2CCCCC21	0.000862
O=c1[nH]ccc(=Nc2cnc(-c3ccsc3)cc2O)[nH]1	0.279477
CCC(O)C1CCC1C1CCCC1C1CCC1	0.000000
NC(=O)Nc1cccc2nc(S(N)(=O)=O)cc(C3NCCNC3C[C@H](N)C(=O)O)c12	0.000085
C[C@H](N)COC1CN2CCC(O)(C1)C2	0.979928
NCc1cc(OC(N)=O)ccc1O[C@H]1CCC[C@H](O)CC1	0.001164
C[C@H](NC1CCC(c2ccccn2)CC1C(O)C1CC2CCCC2C1)C(=O)O	0.000060
CNC(=O)N(C(=O)OCCC(N)=O)c1ccc(OC)cc1	0.000023
CCNC(CO)(CCC(N)=O)c1cnccn1	0.000010
CN(C)C(=O)Nc1cncc(-c2cc(OC(N)=O)[nH]n2)n1	0.000068
NCC(O)C[C@H](O)COC1=CCCCC1	0.000000
CCNC(C)C1CC1c1cccc(Cl)c1-c1ccccn1	0.000208
CC1CC1C12CC(c3ccc(-c4cnccc4N)cc3Br)CC1CCC2N[C@H](C)C(=O)O	0.000000
CNc1ccccc1-c1cc(Br)c(N(C2CC2)S(N)(=O)=O)cc1C1CCCC1	0.001200
OCCON1C(OCC(O)CO)CCCC1c1ccc2ccoc2c1	0.000001
CCNC(=O)CN(c1ccccc1NC)c1c(Br)cccc1C1CCN2CCC1C2	0.064462
CCC(c1cnccn1)c1cnccn1	0.000013
O=c1[nH]cc(C2CCC(O)C(CO)C2)c(=O)[nH]1	0.391020
COc1cccc(C23CC4CC(C2)C(F)C(C4)C3)c1	0.000546
C[C@H](N)C(OC1C(N[C@H](C)C(=O)O)CCC2CCCCC21)c1ccncc1	0.000000
COc1nc(C2CC(c3cc(=O)[nH]c(=O)[nH]3)CCC2N)cs1	0.680479
Oc1ccnc(-c2cccc(CNc3ncncn3)c2)c1	0.005150
CCC(CC1CC2CCC1(C(O)[C@H](N)C(=O)O)C2)OC1CCCCC1	0.000408
CCSc1cc(C2CCOC2)c2ncc(NC(=O)O)nc2c1	0.000034
CNC(=O)NC1CCC1(CCO)c1ccccn1	0.331925
NCC(c1cnc(-c2cc(=O)[nH]c(=O)[nH]2)cn1)[C@@H](N)C(=O)O	0.981543
NC(=O)ON1CCNC(C(O)CC(O)CO)(C2CSCS2)C1	0.000093
CC(Sc1ccccn1)c1ncc(O)nc1OC[C@H](C)O	0.039116
CNC(=O)CCC1CC1C1CCCC(C(N)C[C@@H](N)C(=O)O)NC1OC(N)=O	0.986728
COc1ccc2ccccc2c1-c1ccnnc1	0.000000
CC(O)c1cscc1C1CCCCC1C1CCC(c2ccccc2C(N)=O)C1	0.000001
Nc1cnc(-c2cccc3ncccc23)cn1	0.000000
CC(C[C@@H](O)CO)OCC(N)c1cccnc1-c1ccc2c(=O)oc3c(C4CC4C)cccc3c(=O)c2c1	0.815729
CC(=O)C1CCCC(c2ccccc2Cl)=C1C1CC1	0.000001
CN(CC1C(CO)CCCC1c1cccc(O)c1)C(=O)O	0.000006
CCOC(Cc1ccccc1)c1ccc(Cl)cc1	0.000094
CCCOc1cc(-c2cnccn2)sc1OCCN	0.000000
CC(=O)Nc1cc2ncccc2cc1OC(N)=O	0.376576
N#Cc1cocc1NCCc1ccncc1	0.000067
c1cc(C2CCCCC2)c2ccc(C3CCC3)nc2c1	0.000000
O=S(=O)(CC1CCCOC1)CC1COCC(c2cc(O)cc(-c3cccnc3)c2)O1	0.000016
CNCC(N)C1C2CC3CC1CC(c1ccncc1)(C3)C2	0.996822
CCOC1OCCOC1c1cc(C)cc(-c2cnccc2N)c1-c1cnccn1	0.000225
CCCc1ccc2cc(C(CCC3(CO)CCCCC3)Cc3cccc(Cl)c3)cnc2c1	0.000000
COc1ccc(C(F)F)c(Cl)c1	0.000519
CCC(O)C1(C2(CCO)COCCO2)CCC2CCCCC2(CCCO)C1	0.468537
c1ccc(C2(c3ccc4ccccc4n3)CCCC2)cc1	0.000029
CCNC(C)C1CCCC1OC[C@H](C)Oc1cc(-c2cnccn2)cnn1	0.000023
NS(=O)(=O)c1ccc(C(O)CCO)cc1-c1ccncc1	0.137001
CCC(CC)c1ncoc1C[C@@H](O)COCC(N)CS(C)(=O)=O	0.000001
CC(=CCC1CCC2CC(OC(CO)CO)N1C2)c1ccc(F)cc1	0.846849
CCCC(C)NS(=O)(=O)NC1CCC2CC(C(O)C(C)C(C)NCC)CC21	0.014729
CC(N)C(O)(C(O)CN[C@H](CCN)C(=O)O)C1CCOCC1	0.012041
CC1C(c2ccccc2)C(c2ccc3c(c2)nc2ccccn23)(C2CCCC2)C1c1ccsc1	0.178763
CCC(CC)(c1c[nH]c(=O)[nH]c1=N)C1OCC(OCC(O)CO)O1	0.000001
O=C(O)NC1CCC(COc2ccccc2)OC1	0.000023
COC(=O)c1nccc(N)c1C1(O)C[C@@H](O)CC[C@H](O)C1C#N	0.000310
CCc1ccn2c(c1)nc1cc(C3CCC3C3CCOC3)cnc12	0.970819
CNS(=O)(=O)c1ccc(Br)c(-c2ccn[nH]2)c1CCN(C(=O)CO)c1ncco1	0.009083
OCC1CCC(c2ccc(C(F)(F)F)cc2)(c2ccsc2)CC1	0.000001
O=C(O)CC1(C2CCC2c2cccs2)CCCCS1	0.000002
O=c1[nH]cc(-c2cc3c(C(O)C(O)CO)cccc3o2)c(=O)[nH]1	0.000195
CN(Cc1ccc2nc3cc(C4CCCC4)cnc3n2c1)C(=O)O	0.998104
c1sc(C2CCCCS2)nc1C1CCCC1	0.000000
OCC(O)C(O)c1nc(-c2ccccc2O)co1	0.000028
C1CC(C2CNCCN2C2CCCC2)C1	0.001158
CCCc1ccccc1-c1ccc(-c2ccncn2)cc1C(F)(F)F	0.005559
c1cc(OCc2cccnn2)cc(C2CCCCC2)c1	0.000436
c1ccc(-c2cccc3occc23)c(CCc2ccccc2C2CCC2)c1	0.000007
OCCOC(F)(COC(CO)C1OCCO1)C1OCCOC1C1COCCO1	0.000038
CCNC(C)(c1cccc2ccoc12)C1C(CC)C1CCN	0.000662
CC(C1CC[C@H](O)CC[C@H]1O)S(=O)C1CCCC1	0.000003
CN(C)Cc1ccccc1C(O)C(O)CO	0.000606
OCCNc1cccc2cc(CCO)ccc12	0.000009
CN(C)CC1(OC(=O)c2cc(-c3ccncc3)cc(Br)c2C2CCC2)CC1	0.000000
Brc1ccc(-c2ccc3cnccc3c2)nc1	0.007067
