smiles	score
OC[C@@H](O)CC1CC(C2CCCCO2)C(C2=NC3=NC=NC3=N2)N1	0.780552
CS(=O)c1cc(-c2cnccn2)cc2nc3cccnc3n12	0.540112
NC1CCCC(c2cccnc2)C1c1cccn2c1nc1cccnc12	0.462778
CCC(C)C1=NC2=NC(c3csc4c(OC(N)=O)cccc34)=NC2=N1	0.591086
COc1cc2nc3ccccn3c2nc1-c1ccccc1Cl	0.452747
CC1CC1c1ccc(C#N)c2ccncc12	0.411752
CC(CCC1CSCS1)CN(C)C(N)=O	0.262073
CNCCC(C)Cc1ccc2occc2c1C1CC[C@@H]2CC(c3cc(=O)[nH]c(=O)[nH]3)C2C1	0.380308
CN(C)C1CC1(C[C@@H](N)C(=O)O)C1(NC(N)=O)COCO1	0.436744
C1=NC2=NC(Oc3ccncc3CCC3CC3)=NC2=N1	0.510052
C[C@H](CO)Oc1nnc(CN(C)c2ncncn2)cc1C(CN)[C@@H](N)C(=O)O	0.464707
NC(CO)C1CCCCC1(O)C1CC1	0.425137
CCN(CC)CC(O)(C(=O)OC)c1c(C(O)[C@H](C)O)ccn2c1nc1cc(NC(=O)O)ccc12	0.315848
CN(C)S(=O)(=O)C1CCC(c2ccnnc2)C2CCCCC21	0.318227
NC1C(C[C@H](CO)NC2CCOC2)CCC(C(F)F)C1O	0.235605
CCCCC1CCC(N)C(OC(=O)N(C)C)C1	0.516278
CC(C(=O)O)c1cccc2nccc(CN(C)S(=O)(=O)C(F)(F)F)c12	0.413338
Cc1cncc(C2=NC3=NC=NC3=N2)c1	0.603571
CCCC(C)C(CC(CC)c1cccn2c1nc1cccnc12)OC(C)=O	0.541171
N#Cc1[nH]c(=O)[nH]c(=O)c1-c1cccnc1	0.412362
Cc1ccc(N2CCCC(C(C)(C)CN(C)S(=O)(=O)C3CNCCN3)C2)s1	0.465998
CCSc1ncncc1N=c1cc[nH]c(=O)[nH]1	0.373440
CN(C)C(=O)NCC(C)(CC1CC(C[C@H](N)CO)CCN1)OC(=O)N(C)C	0.366394
C[C@H](O)COc1c(N=c2cc(-c3cnc(CN)cn3)[nH]c(=O)[nH]2)[nH]c(=O)[nH]c1=O	0.443605
CNc1cccc(OCC(OC2=NC3=NC=NC3=N2)C2CNCCN2)c1	0.576281
CN(CC1CC1c1ccccc1C(F)(F)F)C(=O)Oc1cc(=O)[nH]c(=O)[nH]1	0.448779
N#CC1=CCC=C(OC(F)F)C1(OC(N)=O)c1c[nH]c(=O)[nH]c1=O	0.501358
CCC(C)C1C2CC3CC(C2)CC1(C(C)C(N)=O)C3	0.553685
CC(C)OCC(C)Oc1cnccn1	0.445125
CC(C)CCC(=O)OC1=NC2=NC=NC2=N1	0.441743
NCC(O)C1CC(C2CC2)C(N)(C[C@@H](N)CO)CC1O	0.326886
CNC(=O)C1=C(F)CC=C(c2ccc3nc4ccccn4c3n2)C1	0.454008
Cc1cc(N(C[C@@H](N)CO)C2=NC3=NC=NC3=N2)co1	0.481865
CCC1(C2CC2C2=NC3=NC=NC3=N2)CC1	0.610979
CCC1CC2(CCCC2)CCCC1c1ccncc1N	0.411431
OC(F)(F)c1ccccc1C1CCC(c2ccc3ncccc3c2)CC1	0.606663
CCC1CC1C1CCC1c1cccc2c1nc1cc(OC(C)=O)c(C3CCC3)cn12	0.474272
CCC1CC1C1C2CC3CC(C2)C(C[C@H](N)CO)C1C3	0.394307
CC(CO)Oc1ccnc(CC(Cc2ccn3c(c2)nc2cccnc23)c2c[nH]c(=O)[nH]c2=O)n1	0.568169
N#Cc1cnc(N=c2cc(C(CN)[C@@H](N)C(=O)O)[nH]c(=O)[nH]2)nc1	0.427064
CCS(=O)(=O)CCC1(c2cnc(C(F)(F)F)cn2)CC(C)N1	0.431562
CNC(=O)NC1COC(c2cccc(F)c2-c2cc(-c3ccc(C)s3)c3nc4cccnc4n3c2)CN1	0.525789
CCCc1cnc2c(c1)nc1c(CCS(=O)(=O)CC)cccn12	0.473369
CCNC1(C(CO)C(CO)C2CNCCN2)SCCS1	0.438591
CC(CCS(C)(=O)=O)(C(F)F)C(C1=NC2=NC=NC2=N1)C1C[C@H](O)CCC[C@H]1O	0.330193
NCC1CCC1C1CCC(c2ccccn2)(C2CCC3CCC2C3)CC1	0.358808
CNS(=O)(=O)CC(N)C1(C2(N)CCCCC2)COCCO1	0.363341
N[C@H](COc1ncc(C2CCCC2)s1)CN1CCC1NC(=O)O	0.567473
CCOCC(O)C1(c2ncc3ccc(-c4ccc(C)s4)cc3n2)CSCS1	0.520617
CCCc1cc(C2CCC(c3cccc(OC)c3)CC2)c(Br)cc1OCC(O)CO	0.482252
CCNC(CO)C1CC[C@H](O)CC(C(CC(O)CN)NC23CC4CC(CC(C4)C2)C3)[C@H]1O	0.156642
CSc1c(C2COCC(C3CCCCC3N)N2)cnc2c1nc1ccccn12	0.654339
NCC12CCCC1(C[C@H](O)CO)CC(C1C(OCC(O)CO)C3CCCN1C3)C2	0.329176
CCN(CCO)c1cncc(CC(C)(C2=NC3=NC=NC3=N2)c2cnccc2N)n1	0.399578
C1=NC2=NC(C3(C4CCSCC4)CCC3)=NC2=N1	0.484224
CNc1cc(C(C)NCCO)ccc1-c1ocnc1CS(C)(=O)=O	0.494938
O=C(O)N(c1cccnn1)c1cccc(N=c2cc[nH]c(=O)[nH]2)n1	0.744141
OCCc1c(C2CC3CCC2C3)oc2cccc(CO)c12	0.480751
FC(F)(F)C1OCOC1NCc1ccccc1	0.330229
CC(Cc1ccc(C2=NC3=NC=NC3=N2)cn1)CC(O)(F)F	0.485943
CCCCc1ncc(-c2cc(=O)[nH]c(=O)[nH]2)o1	0.401934
C=Cc1ccc(-c2ccc3c(=O)oc4c(C#N)cccc4c(=O)c3c2)nc1	0.446608
O=C(O)C1CCC1SCCC1=NC2=NC=NC2=N1	0.511058
CCc1cccc(C2C3CC4CC(C3)CC2C4)c1C1CCCCC1N	0.539349
CN(C(CN)C1OCCO1)C1C2CC3CC(C2)CC1C3	0.525309
CNCC(C)(SC(F)(F)F)c1cnc(-c2ccc(CN)cc2)cn1	0.465251
CC1CC1N1CCN(OC(=O)c2cc3ccccc3o2)C(C(N)=O)C1	0.415496
CC(O)C1CC2CCCC2(c2ccc3c(c2)sc2ccccc23)C1	0.379544
OCc1ccc2nc3c(C4CCCNCC4)cccc3n2c1	0.427451
CC(C)CC1C[C@@H]2CCC2CC1(COC(=O)O)C(O)[C@@H](N)C(=O)O	0.542919
CCC(NC1COC(OC(N)=O)(c2cccc3c(=O)c4ccccc4c(=O)oc23)CO1)c1cc(O)ccn1	0.329282
Cc1occc1C1C(N)CCCC1C(c1cc(CC(N)=O)ncn1)S(C)(=O)=O	0.503225
CN(C)CC1CC1c1sc2ccccc2c1-c1cnc2ccccc2n1	0.578239
CCNC(C)c1cc2c(cc1NS(N)(=O)=O)nc1ccccn12	0.552081
N#CC1=NC2=NC(c3cccc(Cl)c3)=NC2=N1	0.572477
CNC(=O)NC1=NC2=NC(C(C)(CC(N)=O)C(=O)O)=NC2=N1	0.611823
CON1CCNC(N(C(N)=O)c2ccnc3ccccc23)C1S(=O)(=O)N(C)C	0.416911
CC1(C2CCCC3(c4c[nH]c(=O)[nH]c4=O)CCCCC23c2cccc(NC(N)=O)c2)CC1	0.300556
NC1CNCC(C(F)F)(C2CCC3CCCC32)C1	0.418206
CCN(CCO)CCC1C2CCC(C2)CC1OC(=O)[C@H](N)C(NC(=O)O)C(N)c1ccc(OC)cc1	0.396295
CN(CC1=NC2=NC=NC2=N1)Cc1ccccc1Br	0.598615
OCC(COc1nccc2ccccc12)C12CC3CC(C1)C(C1CC1)C(C3)C2	0.401808
CNCc1cccc(C2CCC(CCCN)C(N)C2)c1S(N)(=O)=O	0.448131
CNS(=O)(=O)C1(C(O)C2CCCCC2CN)CCCCO1	0.349783
CCOC(CN)C1CC(CO)C(C23CCC(CC2)C3)CC1NC(=O)N(C)C	0.357432
Clc1ccccc1OCC1CCCC1c1cccnc1	0.380867
CCS(=O)(=O)CCC1CCC(NC(=O)NC)CC1N	0.527143
C[C@@H](Nc1ncccc1C1=NC2=NC=NC2=N1)C(=O)O	0.815390
Cc1ccc(C2CC(c3ccccc3C(OC(N)=O)[C@H](N)C(=O)O)CCC2N)s1	0.457253
CCN(CCc1cccnc1C1CC1C[C@@H](N)C(=O)O)CC(O)CS(C)(=O)=O	0.535024
CC(N)c1ccc2nc3c(-c4nc5c(cc4S(C)=O)nc4ccccn45)ccnc3n2c1	0.542526
CN(C)S(=O)(=O)c1ccccc1OCC1=NC2=NC=NC2=N1	0.468320
CCC(CC)N(c1ncnc(C#N)c1C#N)S(N)(=O)=O	0.518486
Cc1sccc1CC1CC1c1c(CN(C)C(=O)O)cnc2c1nc1ccccn12	0.659383
O=C(O)Cc1ncnc(F)n1	0.284048
CCOC(C)C1CNCC(C23CCC(CC(C#N)C2)C3)N1	0.442399
N#CC1CCC1CC(C(=O)O)c1cnccn1	0.469532
CCN(CC)CCOC1CC2CCC1(C(N)c1ccccc1)C2C(C)N	0.459723
CC(CC[C@H](O)CO)CC1=NC2=NC=NC2=N1	0.500346
O=C(CCC1CCOC1)Oc1ncncn1	0.421827
OCCNC(COC1CCC(c2cccc(Br)c2)C1)c1cocn1	0.533124
NC(=O)C1(c2ncc3ccccc3n2)C[C@H]2CCCCC21	0.625993
CNS(=O)(=O)c1cccc2nc(C3CC(c4cnccn4)C3)cnc12	0.541818
N#CC1(c2ccccc2C(F)(F)F)C[C@@H]2CCCCC21	0.492555
CCC1CC1OC(=O)N(C)CC1CC(Nc2ccc(C3=NC4=NC=NC4=N3)cc2)CCO1	0.691049
NCC1CCOC(C[C@@H](N)CO)(C2CC2)C1	0.414916
Oc1cccc(C2=NC3=NC(c4cccnc4)=NC3=N2)c1	0.706809
CCCC1(c2cncc(-c3cccc(Br)c3)c2)CCC(CO)(C(=O)OC)CC1	0.274556
CC(C1CCCC1)C1CC1c1nccc(N)c1NS(N)(=O)=O	0.482513
CN(C(N)=O)C(C[C@@H](N)C(=O)O)C1=NC2=NC=NC2=N1	0.534497
NC1CC(C2=NC3=NC=NC3=N2)CC(c2ccccc2)C1	0.861398
NCCOC1=NC2=NC(c3ccc4ccccc4n3)=NC2=N1	0.583635
CC(CCC(N)C[C@H](N)C(=O)O)c1cccc2sc3ccc(CSc4cccc5ncccc45)cc3c12	0.421899
O=C(O)CC(O)C1=NC2=NC=NC2=N1	0.386947
CC(OC(CN)c1cnco1)(C1CCCC1)C1CC1	0.326597
Cc1scc(-c2ccncn2)c1C1=NC2=NC=NC2=N1	0.669742
N#CC1(OC(CO)CO)CCCCNC1NS(=O)(=O)NC[C@@H](N)CO	0.376575
CCN(CC)C1C2CCC1CC(C(=O)N(CC)C1CCCCC1N)C2	0.412210
NCc1ccc(C2=NC3=NC=NC3=N2)c(Oc2ccncc2)c1	0.789129
CCCCN1CCOCC1(NCC[C@H](N)C(=O)O)c1ccc2ccccc2c1	0.419128
CC1CCC1C1CCC(CO)C(c2cccnc2)C1	0.522092
CCCSc1nccnc1C1CC(CO)CCC1CN(C)C(=O)O	0.423198
CCCCC(N)C(=O)N(CC)C1CC[C@@H](O)CC[C@@H]1Oc1ccc2c(c1)sc1ccccc12	0.557727
CCSC1CCC2(CC1C(O)(F)F)CC(C(F)(F)F)CC2C1CCN1	0.390124
CC(C(N)=O)c1cccc(Nc2ncnc(-c3cc(=O)[nH]c(=O)[nH]3)n2)c1	0.588367
C=C(Cc1cocn1)c1cc2ccncc2cc1-c1ccoc1C	0.518184
NC(=O)Oc1ccc2nc3c(-c4ccc5nc6ccc(C(O)CO)cc6n5c4)ccnc3n2c1	0.548443
NCC[C@@H](N)C(=O)OC1(c2cccc3c2nc2ccccn23)CCN(c2cncnc2)C1	0.590447
NCCC[C@H](Nc1cc[nH]n1)C(=O)OCC(=O)Oc1cnccn1	0.395041
CNc1ccccc1C1C[C@@H](O)CC(c2cncc(-c3ccccc3)n2)C[C@@H]1O	0.477964
CC(OC(=O)Nc1ccncc1)C1=NC2=NC(CN(C)C(N)=O)=NC2=N1	0.802559
COC(=O)c1cnc2c(C3=NC4=NC=NC4=N3)cccc2c1	0.486149
CCNc1cnc(C2(Cc3cnc4ccccc4c3)CC2)c(CS(C)(=O)=O)c1	0.430612
CC1(C2OCC(C3(C)CC3c3ccn[nH]3)O2)CC1NS(N)(=O)=O	0.505459
CS(=O)(=O)Cc1ccc2c(C(O)(CO)CO)ccc(CC(=O)O)c2n1	0.499286
CCCCC(=O)C(C1=NC2=NC=NC2=N1)c1cnccn1	0.545292
FC(F)(Oc1ccc(C(F)(F)F)cc1)C1=NC2=NC=NC2=N1	0.468826
NCCC(CN)(Oc1cocn1)C1=NC2=NC=NC2=N1	0.656252
Cc1occc1-c1c(C(F)(F)F)ccc2nc(-c3cc(=O)[nH]c(=O)[nH]3)ccc12	0.549172
O=c1[nH]c(-c2nc(Cl)cs2)c(C(O)(F)F)c(=O)[nH]1	0.459423
CCNC(=O)c1cccc2nc3c(N([C@H](C)C(=O)O)C4(CC)CC4)ccc(CCS(=O)(=O)CC)n3c12	0.419550
N=c1[nH]c(=O)[nH]cc1C1=NC2=NC(N)=NC2=N1	0.785761
C[C@H](N)C(=O)OC1CC(N(C)C)CC(O)C1C1COC(c2cccnc2)C1	0.187352
COS(=O)(=O)N(C1=NC2=NC=NC2=N1)S(N)(=O)=O	0.462998
OCC1(O)CCC(C2CC2)CC1	0.473645
CCS(=O)(=O)CCC12CCC(CC(C)C)C[C@H]1CC2	0.260825
Brc1cccc(C2CCC2c2occc2-c2cccnn2)c1	0.434391
CCNC(CO)C1(C(F)(F)F)CC2(NC(C)=O)CCC1(C1CC1)C2	0.408865
CCS(=O)(=O)C(C)(CNc1ccccc1)c1cc(C2CCC2C)c2nc3ccccn3c2c1-c1ccn[nH]1	0.383101
CS(=O)(=O)CC1(C#N)CCC(CO)CC1OC(F)F	0.471944
CCCC1=NC2=NC(OC(C)=O)=NC2=N1	0.428780
CCC(C)(OC(=O)C1=NC2=NC=NC2=N1)c1ncncc1N(C)C	0.505562
CNC1=NC2=NC(c3ccncc3-c3ccccc3OC)=NC2=N1	0.731910
NS(=O)(=O)Nc1cccc2nc3cc(-c4ccsc4Cc4ccnnc4)ccc3n12	0.498315
C[C@@H](O)C(O)C1(C2CCCSC2C2CC2)COCC(C(O)[C@H](N)C(=O)O)N1	0.192106
CC(CO)c1cncc(-c2coc(CN)n2)c1	0.346174
C[C@H](NC1CC(C2CCCC(C(O)(CO)C(O)CN(C)C)C2)C2CCN1C2)C(=O)O	0.609192
CCS(=O)(=O)C(C)c1ccc2nc3cccc(-c4c(C(C)COC(=O)[C@H](N)CO)coc4C)c3n2c1	0.409680
CN(C)C(=O)Oc1ccc(C2CCCCCN2S(=O)(=O)N(C)C)cc1C(F)(F)F	0.355760
Fc1ccc(-c2cncs2)c(C2CC2Cc2ccnnc2)c1	0.469172
CCC(N)c1cc2c(nc3ccccn32)c(-c2cnc3ccccc3n2)c1C#N	0.403081
N[C@@H](CCNC1(c2cnc(F)nc2)COCCO1)C(=O)O	0.379004
Clc1cc(CC2CC2NCc2cccc(-c3cccnc3)c2)ccc1CC1CC1	0.642611
CNC1NCCNC1C1CCC2CCCC21	0.455954
NCC(OCC(N)c1cccs1)C1=NC2=NC=NC2=N1	0.636954
NCCc1ccc(-c2c[nH]c(=O)[nH]c2=O)c2oc3ccccc3c12	0.346193
CNS(=O)(=O)c1nc(-c2ccc(F)cc2)cc(C2CCCCC2)n1	0.404425
CC(COC1COCCO1)C1CCCC(N)(C(O)[C@H](C)O)C1	0.399030
OCC(NC1C2CC3CC(C2)CC1C3)C(O)(F)F	0.514045
NC(=O)Oc1cccc2c(=O)oc3c(C4CNCCN4)cccc3c(=O)c12	0.349880
COc1ccccc1C1CC2CCCC(c3ccccc3CN)[C@@H]21	0.646160
C1=NC2=NC(c3cc(C45CCCC[C@H]4CC5)cs3)=NC2=N1	0.484642
NCC1C2CC3CC(C2)CC1(C1CCC1)C3	0.568516
CCC1CC1c1nccnc1C(=O)O	0.248924
CC(C)Cc1ccccc1C1CC1COc1ccccc1	0.473474
O=C(Nc1cn[nH]c1)OC1CC2CCN(C2)C1C[C@@H](O)CO	0.642571
c1cc(C2(C3CCCCC4(CCCC4)C3)CCCO2)ncn1	0.439015
O=C(Cc1cnco1)C1=NC2=NC=NC2=N1	0.451816
Oc1nc(Cl)cs1	0.312027
CCS(=O)(=O)C(C)CC(N)C1CC(c2cccs2)CCS1	0.524177
NC(=O)c1ccc(C2(N=c3cc[nH]c(=O)[nH]3)COCCO2)cc1	0.346237
N=c1cc(C(N)c2csc(-c3cocn3)n2)[nH]c(=O)[nH]1	0.517037
C[C@@H](O)C(O)c1cnc(C#N)c(Cc2occc2-c2cccs2)n1	0.456658
CN(C)S(=O)(=O)c1ccncc1-c1ccccc1	0.327007
CC(C)Cc1ccncc1C(O)(CO)CO	0.424167
CC1CC(C)C1(c1ccc2oc3c(C(O)[C@H](C)O)cccc3c2c1)C(CN)[C@@H](N)C(=O)O	0.512095
CSc1cnc2c(c1)nc1cc(-c3cccc4nc(CC(C)C)ncc34)ccn12	0.493160
N[C@@H](CO)CC(CO)OCC(O)c1ccc2c(sc3ccccc32)c1-c1cccc2cnccc12	0.641544
C1=NC2=NC(c3ccncc3N3CCNCC3)=NC2=N1	0.710272
O=c1[nH]cc(C2CC3CN2CCC3C2CCCC2c2cnccn2)c(=O)[nH]1	0.644657
O=C(O)NC[C@@H](Nc1csc(Cl)c1C(O)(CO)CO)C(=O)O	0.469867
NCCC(O)C(N)(c1c(-c2ccccc2Cl)ccn2c1nc1ccccc12)C1CCCC12CCCCCC2	0.340623
NCCNC(C(N)c1ccc2c(c1)oc1ccccc12)C1CC2CCC1C2	0.534554
CN(C(=O)C1CC[C@H](O)CC(C(CN)[C@@H](N)C(=O)O)[C@H]1O)N1CCCCC1	0.305911
N#Cc1ccc(C(O)(F)F)c2cncc(-c3ccsc3)c12	0.511763
CCS(=O)(=O)CCc1ncc(-c2c(CN(C)C)cccc2NC)o1	0.644013
CN(C)S(=O)(=O)C1(CO)CNCCO1	0.329066
C[C@@H](CO)NC1CC(C2CCCCO2)CCC1C1CCCC1	0.304566
NC(=O)c1cccc(C2C3CC4CC(C3)CC2(c2ccccc2)C4)c1	0.407712
COc1c(C2=NC3=NC=NC3=N2)cnc2cc(CN)ccc12	0.696055
N[C@@H](COc1cnccc1-c1nc2c(cc1-c1ccccc1CC(O)C(O)CO)nc1ccccn12)C(=O)O	0.453838
CNc1ccccc1C1CC(c2ccccc2OC2CCC3CCCC32)C1	0.334656
CC(N)c1ccc2ccc(SCCc3cnco3)nc2c1	0.501980
CNC(=O)NN1CCNC(C(C)SC2CC2C)C1	0.517816
C1=NC2=NC(C3(c4cnco4)CC3)=NC2=N1	0.359250
CCNc1c(CC(C)C)ccc2occc12	0.407688
CNC(=O)C1(C2(CN(C)C(N)=O)COCCO2)C2CCC1CC2	0.397233
CNC(=O)NC1=CCC=C(c2ccccc2O)C1	0.539892
CCC(Sc1cnccn1)C1(C2CCCC2)CCCC(N)C1	0.368970
Cc1ccc(NC2CC(c3ccnnc3)CCC2C2CC2C)s1	0.577861
NC1CCCC(Oc2ccccc2)(C2CCC(C(O)C(O)CO)C2)C1	0.153044
CC(C(N)=O)c1ncccc1-c1cccn2c1nc1cccnc12	0.352723
N#Cc1ccnc2cc(-c3cnccc3N)cc(CCNC(CO)C3CCC3)c12	0.431811
c1cnc2c(c1)nc1cccc(-c3ccc(-c4ccncc4)cc3)n12	0.510246
C1=NC2=NC(C3C[C@H](Oc4ccccc4)CC[C@@H](OC4COCCO4)C3)=NC2=N1	0.791129
CCN(C(=O)CO)C1CCSC(c2cccc3nc4ccccn4c23)C1	0.548580
NC(=O)N(CC1=NC2=NC=NC2=N1)C(N)=O	0.420695
NC(CO)C1CC(OC[C@@H](N)C(=O)O)CCC1(OC[C@H](N)CO)c1c[nH]c(=O)[nH]c1=O	0.415222
N[C@H](CC[C@H](Nc1ncncn1)C(=O)O)C(=O)O	0.419617
CNS(=O)(=O)NC1(C2CNCCN2)CC2CCCC2C1C(C)(O)CO	0.459281
C=CNc1nc2cc(-c3cncs3)ccc2nc1C(O)CN(CC)CC	0.624945
CN(C)S(=O)(=O)C(C)(O)COc1cscn1	0.351147
CSc1c(C[C@H](N)CO)cnc2c1nc1ccc(-c3c(O)cccc3N(C)C)cn12	0.571296
CS(=O)(=O)Cc1ccc(NC(=O)C(CCN)CCO)c2nccnc12	0.428855
CCC1CC1(c1cccc(NC)c1)C1(c2ccccc2C(F)(F)F)COCCN1	0.381665
CC1CCC1C1=NC2=NC(c3cnc(-c4cc(O)ccn4)cc3N)=NC2=N1	0.727445
CCC(C)(F)C1=NC2=NC=NC2=N1	0.565595
CCCSc1ncc(S(=O)(=O)N(C)C)nc1-c1cnc2c(nc3ccccn32)c1Cl	0.445071
O=C(O)COC(F)(F)C1=NC2=NC=NC2=N1	0.552065
NC(=O)CC1(C2CCNCC2C(N)C(O)C(F)(F)F)CC1	0.362502
CC(O)(CO)C1CCC2(CC(c3cccnn3)CCC2c2cccc(C(F)(F)F)c2)C1	0.281376
CC(CC(N)=O)(C(N)=O)C1CC(CS(C)(=O)=O)(c2cccnc2)CCO1	0.439927
CN(C)C(=O)Oc1ncnc2c(-c3c[nH]c(=O)[nH]c3=O)cccc12	0.594334
NCCC1CC2CC(c3cnc4ccc(C(O)(CO)CO)cc4n3)CN1C2	0.515894
CCNC(CO)C12CC3CC(F)(CC(OC[C@@H](C)O)(C3)C1C1CCCCC1)C2	0.334247
CCC1CC1C1CC(C2CNC(C3=NC4=NC=NC4=N3)C2)CCC1C(F)(F)F	0.593460
CCC(C1=NC2=NC=NC2=N1)C(C)O	0.492452
CN(CC1C(C#N)CCCCC12CCCC2)S(=O)(=O)C(F)(F)F	0.404216
CN(C(N)=O)C1(C2(c3ccccn3)SCCS2)CCCC12CCCCC2	0.432244
c1ccc(C2CC3CCN(C2)C3c2ccncn2)c(-c2ccn3c(c2)nc2cccnc23)c1	0.530312
CSC1=NC2=NC(CCN(C(=O)CN)C3C[C@H](O)CCC[C@H]3O)=NC2=N1	0.445085
CNc1cccc(C2(CN(C)C(N)=O)CCCC3CCCCC32)c1	0.303430
CCN(C(C#N)CO)C(C)c1c(C[C@@H](N)C(=O)O)ccc(C(F)(F)F)c1-c1ncco1	0.423070
CC1CC2(C(C)N)CCCC1C2	0.410344
CCS(=O)C1CCC2(CCCCCC2c2cccnc2)C1C(O)[C@@H](N)C(=O)O	0.335299
CCCCS(=O)(=O)C(C)CCCc1ccccn1	0.378433
Cc1oc(-c2cccnc2)cc1C1=NC2=NC=NC2=N1	0.705377
N#Cc1csc(C2=NC3=NC=NC3=N2)n1	0.659854
N#Cc1ncc(N(C2=NC3=NC=NC3=N2)c2ccccn2)o1	0.726435
CC(=O)Nc1csc(CC(C)Nc2cccc3nc4ccccc4n23)c1	0.534346
CC(=O)Oc1c(Cc2ccccc2C2C3CC4CC(C3)CC2C4)ncc2ccccc12	0.502892
C[C@H](N)COC1CCC2CC(N)(CCC(N)=O)C(c3ccn[nH]3)CC2C1	0.449618
CCC(=O)NC1(C2CCC2C)CC2CCC1C2(CN)CS(C)(=O)=O	0.557443
CCc1cc(Br)c2nc3cc(COc4ccccc4)c(-c4nccs4)cn3c2c1	0.463897
CCC(C)C1C2CC3CC1CC(C1=NC4=NC=NC4=N1)(C3)C2	0.360897
C[C@@H](NC1CCCCCC12CC(C#N)(CCN)CC2C#N)C(=O)O	0.370833
COc1cc(C2=NC3=NC=NC3=N2)cnn1	0.599376
Oc1cccc(Cc2ccccc2C2=NC3=NC=NC3=N2)c1	0.747161
Nc1ccncc1C(C1CCCCC1N)[C@@H](N)CO	0.428234
CCS(=O)(=O)C(C)C1CN(OCC(O)CO)CC(NC(N)=O)N1	0.408097
O=c1[nH]cc(-c2c(Sc3cccs3)ccc3c2nc2ccccn23)c(=O)[nH]1	0.444367
CS(=O)C1=NC2=NC(C3CCCCN3)=NC2=N1	0.433608
CC(O)C(Oc1cnccc1N)C1=NC2=NC=NC2=N1	0.481465
CC1CCC1c1nc2c(cc1OC[C@@H](C)O)nc1c(C3CCC3)cccn12	0.507636
CNS(=O)(=O)C1(C2CCCOC2)CC1C	0.407091
O=C(OC1CC1)C1=NC2=NC(C(F)F)=NC2=N1	0.424192
O=c1[nH]cc(C2CC(c3cccs3)CCC2O)c(=O)[nH]1	0.471038
CCN(C1=NC2=NC=NC2=N1)C(C)(CO)C(CO)C1CC1	0.526610
CC(c1cnc(CCN)s1)C(C1=NC2=NC=NC2=N1)C(C)C(F)(F)F	0.806090
Cc1ccc(C(O)[C@H](N)C(=O)OC2CCCCC2c2ccoc2)o1	0.409864
CC(C)C(c1ccccc1C(F)(F)F)c1nc(C(O)CN)cnc1C#N	0.408693
C=C(Cc1ccc2c(c1)nc1ccccn12)c1cnccn1	0.427841
N#Cc1ccc(-c2ccc(Cl)cc2)cc1C(F)(F)F	0.468389
Cc1occc1C1CC(N)CC(C(C)(O)CO)C1	0.503132
CCC(=O)OC1=NC2=NC(c3cccnn3)=NC2=N1	0.470800
CCS(=O)(=O)C(C)(CON1CCCCC1)c1cc(=O)[nH]c(=O)[nH]1	0.522186
COc1cc(C2=NC3=NC(c4cccs4)=NC3=N2)ccc1-c1ccc(C)o1	0.668466
CCCC(C)N(C(=O)O)c1cnc(-c2csc(C)c2)nc1	0.538765
CN(C)S(=O)(=O)C1(C2=C(c3cc(CN)ccc3O)CCCC2)CNCCN1	0.486306
CN(C(N)=O)c1n[nH]cc1-c1cnc(-c2ccoc2-c2c[nH]c(=O)[nH]c2=O)nc1	0.677135
N=c1[nH]c(=O)[nH]cc1-c1occ(C(O)[C@H](N)CC2CCCO2)c1CO	0.443641
C[C@@H](N)C(O)(C1=NC2=NC=NC2=N1)C1CNCCN1	0.536366
CN(CC1(c2c(S(N)(=O)=O)ccn3c2nc2cccnc23)CCCCC1)C(N)=O	0.474716
CNS(=O)(=O)OCS(=O)(=O)N(C)CC1=NC2=NC=NC2=N1	0.413005
N#CC1=NC2=NC(c3cccnc3-c3csc(NC(=O)O)c3)=NC2=N1	0.596216
Nc1ccncc1-c1cc(CO)cc2c1nc1ccccn12	0.436422
CNC(=O)C1CCN(C2CN(CS(C)(=O)=O)CC(c3c[nH]c(=O)[nH]c3=O)N2)CC1	0.536400
Cc1cc(-c2ccsc2C)c(-c2ccc(C3CC3)c(C3CC3CC[C@@H](N)CO)c2)s1	0.658867
NS(=O)(=O)Nc1ncnc(C2CCC(OCCO)CN2)n1	0.446606
CC(C)c1cnc2c(O)cccc2c1	0.241591
NCC(OC(CC1=NC2=NC=NC2=N1)c1cc[nH]n1)c1cc2ccccc2cn1	0.750169
OC12CC3CC(C1)CC(c1cccs1)(C3)C2C1=NC2=NC=NC2=N1	0.838392
CC(O)(CO)C1CCC(C#N)C12CCCCCC2	0.367569
N[C@H](C(=O)O)C(OC1CCC1)C1=NC2=NC=NC2=N1	0.677305
C[C@H](N)COC1(CN)C[C@@H](O)CC[C@H](O)C1C#N	0.482572
CNc1ccc(-c2ccccc2O)cc1C1(c2cc(O)ccn2)CSCS1	0.383417
COc1ccccc1C(=O)OC1CC1C1CCCC(c2ccc(Cl)cc2)C2(CCCC2)C1	0.339678
C[C@@H](NC1COC(C2(C3=NC4=NC=NC4=N3)COCCO2)O1)C(=O)O	0.569481
CC(=O)OC1CCC2CCCC21c1ccccc1C(N)S(C)=O	0.316147
CC(O)c1ccc(-c2cc(Cl)cc(-c3c[nH]c(=O)[nH]c3=O)c2)cc1O	0.665861
CC(=O)OC1CCCC(CCN)C1CO	0.385113
